record_id,device_id,session_id,step_in_session,timestamp,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,vibration_rms_g,temperature_c,fault_level,fault_name,severity_score
6337,DC_Mini_Motor_01,21,229,2026-05-02 16:25:02,0.0489,-0.0508,1.0507,0.173,-1.035,-1.614,0.0719,34.4,5,NORMAL,0
6338,DC_Mini_Motor_01,21,230,2026-05-02 16:25:17,0.0204,-0.0207,1.05,-0.66,-0.45,-2.647,0.0665,33.86,5,NORMAL,0
6339,DC_Mini_Motor_01,21,231,2026-05-02 16:25:32,-0.0047,-0.0513,0.9603,-0.285,-0.515,0.444,0.0701,33.73,5,NORMAL,0
6340,DC_Mini_Motor_01,21,232,2026-05-02 16:25:47,-0.0018,-0.0096,0.9688,-1.176,-0.67,1.165,0.0446,33.38,5,NORMAL,0
6341,DC_Mini_Motor_01,21,233,2026-05-02 16:26:02,0.0533,-0.0062,1.0421,-0.215,0.092,-4.886,0.0593,35.22,4,WATCH,1
6342,DC_Mini_Motor_01,22,0,2026-05-02 16:37:39,-0.0166,-0.0127,0.9671,-0.876,0.343,0.602,0.0492,28.99,5,NORMAL,0
6343,DC_Mini_Motor_01,22,1,2026-05-02 16:37:54,-0.0193,0.0147,1.0196,-0.924,-0.865,-0.511,0.0314,28.59,5,NORMAL,0
6344,DC_Mini_Motor_01,22,2,2026-05-02 16:38:09,0.0301,-0.0244,0.9277,-0.612,1.563,0.009,0.0586,29.6,5,NORMAL,0
6345,DC_Mini_Motor_01,22,3,2026-05-02 16:38:24,0.0191,0.0342,0.9596,1.03,-1.212,-0.521,0.0512,28.35,5,NORMAL,0
6346,DC_Mini_Motor_01,22,4,2026-05-02 16:38:39,-0.0163,-0.0058,0.9743,-0.531,1.179,0.746,0.047,28.23,5,NORMAL,0
6347,DC_Mini_Motor_01,22,5,2026-05-02 16:38:54,0.0349,0.0358,0.9457,-0.326,-1.913,0.023,0.051,29.54,5,NORMAL,0
6348,DC_Mini_Motor_01,22,6,2026-05-02 16:39:09,-0.0232,0.0016,0.9311,1.125,-0.333,0.656,0.0542,29.54,5,NORMAL,0
6349,DC_Mini_Motor_01,22,7,2026-05-02 16:39:24,-0.0051,0.011,1.0574,-0.282,-1.433,0.536,0.045,29.97,5,NORMAL,0
6350,DC_Mini_Motor_01,22,8,2026-05-02 16:39:39,0.0133,0.026,0.9614,-2.524,1.942,-2.578,0.0373,30.47,5,NORMAL,0
6351,DC_Mini_Motor_01,22,9,2026-05-02 16:39:54,-0.0094,0.012,1.056,-0.532,1.377,1.884,0.051,31.78,5,NORMAL,0
6352,DC_Mini_Motor_01,22,10,2026-05-02 16:40:09,0.044,0.0066,1.0446,-0.154,0.184,-0.544,0.0494,32.12,5,NORMAL,0
6353,DC_Mini_Motor_01,22,11,2026-05-02 16:40:24,-0.0372,-0.0788,1.0146,-2.591,0.778,0.19,0.0688,31.93,5,NORMAL,0
6354,DC_Mini_Motor_01,22,12,2026-05-02 16:40:39,-0.0089,-0.0507,1.01,-1.144,-0.383,-0.743,0.0471,31.93,5,NORMAL,0
6355,DC_Mini_Motor_01,22,13,2026-05-02 16:40:54,0.0531,0.0023,0.993,-1.249,2.129,-0.006,0.047,31.8,5,NORMAL,0
6356,DC_Mini_Motor_01,22,14,2026-05-02 16:41:09,0.0384,-0.0337,0.9699,-1.741,-1.855,-0.468,0.0593,32.96,5,NORMAL,0
6357,DC_Mini_Motor_01,22,15,2026-05-02 16:41:24,-0.0606,0.0147,0.9702,0.645,-0.752,0.13,0.0595,32.72,5,NORMAL,0
6358,DC_Mini_Motor_01,22,16,2026-05-02 16:41:39,-0.0067,-0.0138,0.9301,-0.348,1.566,0.654,0.0665,33.41,5,NORMAL,0
6359,DC_Mini_Motor_01,22,17,2026-05-02 16:41:54,0.0001,0.0004,1.0439,1.588,-0.315,0.012,0.0472,32.76,5,NORMAL,0
6360,DC_Mini_Motor_01,22,18,2026-05-02 16:42:09,0.0331,-0.0112,0.9598,2.325,0.621,-0.41,0.0594,34.34,5,NORMAL,0
6361,DC_Mini_Motor_01,22,19,2026-05-02 16:42:24,-0.0281,-0.0005,0.9621,-0.575,2.402,0.875,0.0543,34.06,5,NORMAL,0
6362,DC_Mini_Motor_01,22,20,2026-05-02 16:42:39,0.0068,0.0106,1.0363,-0.446,-0.392,-0.849,0.0523,33.31,5,NORMAL,0
6363,DC_Mini_Motor_01,22,21,2026-05-02 16:42:54,-0.0173,0.004,1.068,0.4,-0.648,0.087,0.0579,34.67,5,NORMAL,0
6364,DC_Mini_Motor_01,22,22,2026-05-02 16:43:09,-0.0199,-0.0133,1.0545,-0.436,1.977,-0.506,0.071,34.9,5,NORMAL,0
6365,DC_Mini_Motor_01,22,23,2026-05-02 16:43:24,0.0139,-0.0114,0.957,1.991,-0.734,1.21,0.0563,33.96,5,NORMAL,0
6366,DC_Mini_Motor_01,22,24,2026-05-02 16:43:39,-0.0294,-0.0204,0.9103,0.56,-1.177,-0.014,0.0868,34.92,5,NORMAL,0
6367,DC_Mini_Motor_01,22,25,2026-05-02 16:43:54,-0.0232,-0.0,0.972,-2.091,-1.493,0.959,0.0428,35.42,4,WATCH,1
6368,DC_Mini_Motor_01,22,26,2026-05-02 16:44:09,0.0582,-0.0132,1.0279,0.132,0.35,-2.848,0.0683,35.52,4,WATCH,1
6369,DC_Mini_Motor_01,22,27,2026-05-02 16:44:24,-0.0854,-0.0238,1.0262,-2.046,-2.837,-0.417,0.0835,35.57,4,WATCH,1
6370,DC_Mini_Motor_01,22,28,2026-05-02 16:44:39,-0.0335,-0.058,1.0653,-0.136,2.702,0.543,0.0876,35.17,4,WATCH,1
6371,DC_Mini_Motor_01,22,29,2026-05-02 16:44:54,0.0285,-0.0578,1.0091,0.941,-0.587,-3.826,0.0646,35.81,4,WATCH,1
6372,DC_Mini_Motor_01,22,30,2026-05-02 16:45:09,0.0418,0.0023,1.0499,1.21,-2.722,-2.95,0.0673,36.4,4,WATCH,1
6373,DC_Mini_Motor_01,22,31,2026-05-02 16:45:24,0.0131,-0.0134,0.9277,1.349,2.116,2.557,0.0714,35.88,4,WATCH,1
6374,DC_Mini_Motor_01,22,32,2026-05-02 16:45:39,0.0256,0.042,0.925,-0.05,1.671,-3.612,0.0949,36.82,4,WATCH,1
6375,DC_Mini_Motor_01,22,33,2026-05-02 16:45:54,-0.0303,0.1165,1.0162,1.112,-1.319,1.473,0.1082,36.52,4,WATCH,1
6376,DC_Mini_Motor_01,22,34,2026-05-02 16:46:09,0.0276,0.0274,0.927,-0.637,2.34,-0.386,0.0931,36.92,4,WATCH,1
6377,DC_Mini_Motor_01,22,35,2026-05-02 16:46:24,0.0216,-0.0152,1.0705,-1.972,-2.717,-0.829,0.0884,37.37,4,WATCH,1
6378,DC_Mini_Motor_01,22,36,2026-05-02 16:46:39,-0.0603,0.0417,1.0286,-1.39,-2.38,0.106,0.0924,36.83,4,WATCH,1
6379,DC_Mini_Motor_01,22,37,2026-05-02 16:46:54,-0.0103,0.0644,1.0524,-0.238,2.038,0.954,0.0835,37.31,4,WATCH,1
6380,DC_Mini_Motor_01,22,38,2026-05-02 16:47:09,0.0185,-0.0074,1.0861,-1.418,0.674,0.875,0.0984,37.28,4,WATCH,1
6381,DC_Mini_Motor_01,22,39,2026-05-02 16:47:24,-0.0241,0.0126,0.8917,2.075,0.394,-2.611,0.0985,37.79,4,WATCH,1
6382,DC_Mini_Motor_01,22,40,2026-05-02 16:47:39,-0.0154,0.068,0.9582,-3.024,0.173,2.545,0.0841,37.94,4,WATCH,1
6383,DC_Mini_Motor_01,22,41,2026-05-02 16:47:54,-0.0517,0.1008,0.9688,-2.964,0.819,2.128,0.1174,37.91,4,WATCH,1
6384,DC_Mini_Motor_01,22,42,2026-05-02 16:48:09,0.0698,0.0092,1.0825,2.535,2.194,4.109,0.1084,38.96,4,WATCH,1
6385,DC_Mini_Motor_01,22,43,2026-05-02 16:48:24,0.1028,-0.0394,1.0322,-0.424,-1.108,-2.291,0.0933,39.19,4,WATCH,1
6386,DC_Mini_Motor_01,22,44,2026-05-02 16:48:39,0.0341,-0.0133,1.0882,0.487,1.089,-1.873,0.0905,39.53,4,WATCH,1
6387,DC_Mini_Motor_01,22,45,2026-05-02 16:48:54,-0.07,-0.0237,1.0655,0.607,3.085,-1.261,0.1046,39.02,4,WATCH,1
6388,DC_Mini_Motor_01,22,46,2026-05-02 16:49:09,0.0093,0.0164,0.9017,-1.867,-0.654,-1.376,0.0932,39.27,4,WATCH,1
6389,DC_Mini_Motor_01,22,47,2026-05-02 16:49:24,-0.0219,0.0253,0.9283,-0.824,-0.664,-2.974,0.0968,40.29,4,WATCH,1
6390,DC_Mini_Motor_01,22,48,2026-05-02 16:49:39,0.0571,-0.0434,0.9179,0.963,-2.569,1.211,0.1248,40.41,4,WATCH,1
6391,DC_Mini_Motor_01,22,49,2026-05-02 16:49:54,0.0959,0.0408,1.0447,-0.672,0.435,-1.615,0.12,40.34,4,WATCH,1
6392,DC_Mini_Motor_01,22,50,2026-05-02 16:50:09,0.0788,-0.0395,0.9215,1.326,0.694,0.249,0.1162,40.19,4,WATCH,1
6393,DC_Mini_Motor_01,22,51,2026-05-02 16:50:24,0.0049,0.054,0.879,0.307,-0.228,4.303,0.1234,41.38,4,WATCH,1
6394,DC_Mini_Motor_01,22,52,2026-05-02 16:50:39,0.1116,0.0619,1.0153,1.648,-0.003,-0.516,0.1425,40.52,4,WATCH,1
6395,DC_Mini_Motor_01,22,53,2026-05-02 16:50:54,0.1163,0.002,1.0435,-1.484,3.405,-0.517,0.1196,42.19,4,WATCH,1
6396,DC_Mini_Motor_01,22,54,2026-05-02 16:51:09,0.1154,-0.0289,1.0162,0.921,-0.213,-2.016,0.1358,41.35,4,WATCH,1
6397,DC_Mini_Motor_01,22,55,2026-05-02 16:51:24,-0.0949,-0.0862,1.062,-0.805,1.322,-1.325,0.1262,41.11,4,WATCH,1
6398,DC_Mini_Motor_01,22,56,2026-05-02 16:51:39,0.0789,-0.1369,1.0432,0.414,-0.461,-4.157,0.142,42.14,4,WATCH,1
6399,DC_Mini_Motor_01,22,57,2026-05-02 16:51:54,0.0336,0.0418,1.1204,-0.679,0.095,-1.44,0.1292,42.48,4,WATCH,1
6400,DC_Mini_Motor_01,22,58,2026-05-02 16:52:09,-0.0949,-0.0609,1.0371,1.052,2.952,2.824,0.1395,41.77,4,WATCH,1
6401,DC_Mini_Motor_01,22,59,2026-05-02 16:52:24,0.1152,0.0909,0.9189,3.103,0.141,0.896,0.1559,42.54,4,WATCH,1
6402,DC_Mini_Motor_01,22,60,2026-05-02 16:52:39,-0.0225,-0.0508,1.1142,4.775,-0.345,-1.067,0.1321,42.67,4,WATCH,1
6403,DC_Mini_Motor_01,22,61,2026-05-02 16:52:54,-0.0664,-0.1317,1.1299,0.908,0.341,-3.64,0.1785,42.71,4,WATCH,1
6404,DC_Mini_Motor_01,22,62,2026-05-02 16:53:09,-0.0833,-0.1009,0.9137,-1.757,1.623,3.45,0.1668,43.0,4,WATCH,1
6405,DC_Mini_Motor_01,22,63,2026-05-02 16:53:24,-0.1053,-0.0907,1.0988,0.989,2.584,-0.469,0.1704,43.38,4,WATCH,1
6406,DC_Mini_Motor_01,22,64,2026-05-02 16:53:39,0.0141,-0.1623,1.0076,-0.669,2.722,-0.563,0.148,44.3,4,WATCH,1
6407,DC_Mini_Motor_01,22,65,2026-05-02 16:53:54,0.0039,-0.0379,1.1713,0.914,1.274,-2.38,0.1897,44.02,4,WATCH,1
6408,DC_Mini_Motor_01,22,66,2026-05-02 16:54:09,-0.0098,0.0276,1.1729,-5.105,0.3,-2.692,0.1676,44.0,4,WATCH,1
6409,DC_Mini_Motor_01,22,67,2026-05-02 16:54:24,0.0831,0.159,0.9663,3.415,-1.689,3.144,0.1864,44.74,4,WATCH,1
6410,DC_Mini_Motor_01,22,68,2026-05-02 16:54:39,-0.1118,-0.1687,1.0183,0.297,-0.374,-1.362,0.1959,44.21,4,WATCH,1
6411,DC_Mini_Motor_01,22,69,2026-05-02 16:54:54,-0.0109,-0.0162,1.1817,5.893,1.043,-0.894,0.1887,45.21,4,WATCH,1
6412,DC_Mini_Motor_01,22,70,2026-05-02 16:55:09,0.1024,0.151,1.0222,-1.702,-0.426,2.231,0.1895,45.63,4,WATCH,1
6413,DC_Mini_Motor_01,22,71,2026-05-02 16:55:24,0.061,0.0286,1.1594,-1.346,-0.263,1.461,0.194,46.28,4,WATCH,1
6414,DC_Mini_Motor_01,22,72,2026-05-02 16:55:39,0.0222,-0.1038,1.1822,-0.969,-0.921,-2.235,0.1982,46.24,4,WATCH,1
6415,DC_Mini_Motor_01,22,73,2026-05-02 16:55:54,0.0394,0.0338,0.8012,-0.696,-1.018,1.248,0.2049,46.47,4,WATCH,1
6416,DC_Mini_Motor_01,22,74,2026-05-02 16:56:09,0.0453,-0.0408,1.1944,-0.458,-3.781,2.07,0.2165,46.0,4,WATCH,1
6417,DC_Mini_Motor_01,22,75,2026-05-02 16:56:24,0.15,0.1386,1.105,2.657,0.239,0.283,0.2185,46.32,4,WATCH,1
6418,DC_Mini_Motor_01,22,76,2026-05-02 16:56:39,-0.0162,0.0535,0.8078,0.568,-2.863,-1.401,0.2026,47.31,4,WATCH,1
6419,DC_Mini_Motor_01,22,77,2026-05-02 16:56:54,0.1174,-0.086,1.1638,2.732,0.243,2.377,0.2149,47.46,4,WATCH,1
6420,DC_Mini_Motor_01,22,78,2026-05-02 16:57:09,0.0018,0.0063,0.7758,-1.422,2.037,2.135,0.2128,47.83,4,WATCH,1
6421,DC_Mini_Motor_01,22,79,2026-05-02 16:57:24,-0.1992,-0.0706,0.9057,5.088,1.557,0.039,0.2291,48.52,4,WATCH,1
6422,DC_Mini_Motor_01,22,80,2026-05-02 16:57:39,-0.1006,0.0422,0.8076,1.294,1.562,-1.023,0.2246,48.81,4,WATCH,1
6423,DC_Mini_Motor_01,22,81,2026-05-02 16:57:54,0.0725,0.0221,1.2195,-3.421,-1.657,0.117,0.24,48.25,4,WATCH,1
6424,DC_Mini_Motor_01,22,82,2026-05-02 16:58:09,0.1698,-0.0843,0.8958,-2.472,3.367,-2.913,0.2323,48.19,4,WATCH,1
6425,DC_Mini_Motor_01,22,83,2026-05-02 16:58:24,0.199,0.0634,1.0896,1.637,0.336,-0.465,0.237,49.87,4,WATCH,1
6426,DC_Mini_Motor_01,22,84,2026-05-02 16:58:39,0.0891,0.0765,0.7881,-3.558,0.76,2.433,0.2316,49.5,4,WATCH,1
6427,DC_Mini_Motor_01,22,85,2026-05-02 16:58:54,0.1895,0.0243,1.1281,0.433,1.7,0.294,0.2386,50.23,4,WATCH,1
6428,DC_Mini_Motor_01,22,86,2026-05-02 16:59:09,0.0911,0.0621,0.7477,0.246,2.069,-2.066,0.2595,49.45,4,WATCH,1
6429,DC_Mini_Motor_01,22,87,2026-05-02 16:59:24,-0.1853,-0.1333,1.0248,-2.349,-0.088,-4.303,0.2381,49.82,4,WATCH,1
6430,DC_Mini_Motor_01,22,88,2026-05-02 16:59:39,-0.212,0.0771,0.9097,1.842,-4.054,-5.176,0.2686,50.09,4,WATCH,1
6431,DC_Mini_Motor_01,22,89,2026-05-02 16:59:54,-0.1213,0.1517,1.2272,-1.784,-4.041,-0.112,0.2754,50.7,4,WATCH,1
6432,DC_Mini_Motor_01,22,90,2026-05-02 17:00:09,0.2651,0.056,0.9526,-2.406,2.595,-2.209,0.2811,51.59,4,WATCH,1
6433,DC_Mini_Motor_01,22,91,2026-05-02 17:00:24,-0.2158,0.0409,1.1916,2.774,-2.308,-0.88,0.2805,52.22,4,WATCH,1
6434,DC_Mini_Motor_01,22,92,2026-05-02 17:00:39,0.0,0.05,0.7048,-0.245,-3.409,-0.052,0.2802,52.47,4,WATCH,1
6435,DC_Mini_Motor_01,22,93,2026-05-02 17:00:54,-0.0148,-0.0103,1.3361,-2.746,0.011,4.827,0.2991,52.79,4,WATCH,1
6436,DC_Mini_Motor_01,22,94,2026-05-02 17:01:09,0.2464,-0.0189,0.7886,2.474,1.659,-0.421,0.3299,52.97,4,WATCH,1
6437,DC_Mini_Motor_01,22,95,2026-05-02 17:01:24,-0.0159,-0.2361,0.8191,0.952,-3.478,0.077,0.3057,52.93,4,WATCH,1
6438,DC_Mini_Motor_01,22,96,2026-05-02 17:01:39,0.1101,-0.2975,1.0672,1.361,2.285,-1.049,0.3147,53.54,4,WATCH,1
6439,DC_Mini_Motor_01,22,97,2026-05-02 17:01:54,0.0691,0.1375,1.2671,1.801,-0.894,-3.524,0.3164,53.72,4,WATCH,1
6440,DC_Mini_Motor_01,22,98,2026-05-02 17:02:09,0.0362,0.013,0.6943,-0.339,1.447,-0.618,0.3058,53.69,4,WATCH,1
6441,DC_Mini_Motor_01,22,99,2026-05-02 17:02:24,0.0896,-0.1624,1.2543,0.42,0.282,0.321,0.3187,53.35,4,WATCH,1
6442,DC_Mini_Motor_01,22,100,2026-05-02 17:02:39,0.0115,0.0057,0.7077,-0.967,-1.034,1.063,0.3053,54.01,4,WATCH,1
6443,DC_Mini_Motor_01,22,101,2026-05-02 17:02:54,-0.0937,0.059,0.6657,2.895,-6.041,-1.485,0.3405,55.4,3,WARNING,2
6444,DC_Mini_Motor_01,22,102,2026-05-02 17:03:09,-0.0918,0.0508,0.6856,-5.176,-1.74,-1.62,0.3181,55.06,3,WARNING,2
6445,DC_Mini_Motor_01,22,103,2026-05-02 17:03:24,-0.023,-0.0267,0.6625,0.109,0.239,1.011,0.3385,55.25,3,WARNING,2
6446,DC_Mini_Motor_01,22,104,2026-05-02 17:03:39,-0.2341,-0.0748,1.2568,-2.097,-1.127,1.817,0.3599,55.36,3,WARNING,2
6447,DC_Mini_Motor_01,22,105,2026-05-02 17:03:54,0.3202,0.0534,0.9318,-1.704,1.469,-1.964,0.3343,56.4,3,WARNING,2
6448,DC_Mini_Motor_01,22,106,2026-05-02 17:04:09,-0.1722,-0.0982,1.2722,-4.81,-4.779,2.601,0.3331,56.44,3,WARNING,2
6449,DC_Mini_Motor_01,22,107,2026-05-02 17:04:24,0.0001,-0.1304,1.3461,5.079,1.108,0.502,0.3664,56.79,3,WARNING,2
6450,DC_Mini_Motor_01,22,108,2026-05-02 17:04:39,-0.2123,0.0142,0.7314,-1.875,-2.107,-0.408,0.3336,57.57,3,WARNING,2
6451,DC_Mini_Motor_01,22,109,2026-05-02 17:04:54,-0.074,0.3144,0.8903,1.36,3.252,2.849,0.3575,57.98,3,WARNING,2
6452,DC_Mini_Motor_01,22,110,2026-05-02 17:05:09,0.0193,0.0089,1.3557,-2.458,1.365,4.564,0.3622,57.9,3,WARNING,2
6453,DC_Mini_Motor_01,22,111,2026-05-02 17:05:24,0.1651,-0.0794,1.331,5.367,-2.317,0.808,0.3854,57.9,3,WARNING,2
6454,DC_Mini_Motor_01,22,112,2026-05-02 17:05:39,0.1573,0.0247,1.3499,0.622,3.316,0.12,0.391,58.08,3,WARNING,2
6455,DC_Mini_Motor_01,22,113,2026-05-02 17:05:54,-0.3345,-0.0537,1.1421,3.579,-0.354,-2.365,0.3817,58.3,3,WARNING,2
6456,DC_Mini_Motor_01,22,114,2026-05-02 17:06:09,-0.1666,0.1288,1.302,-1.364,-1.379,-3.278,0.3774,58.46,3,WARNING,2
6457,DC_Mini_Motor_01,22,115,2026-05-02 17:06:24,0.2906,0.208,1.1326,8.056,-1.143,-4.028,0.3938,59.18,3,WARNING,2
6458,DC_Mini_Motor_01,22,116,2026-05-02 17:06:39,-0.111,0.3717,1.0033,0.403,-3.851,0.055,0.4006,60.29,3,WARNING,2
6459,DC_Mini_Motor_01,22,117,2026-05-02 17:06:54,-0.2088,0.0272,1.3638,-2.509,-1.826,2.25,0.4243,58.15,3,WARNING,2
6460,DC_Mini_Motor_01,22,118,2026-05-02 17:07:09,-0.1714,-0.1037,0.6578,1.874,-1.749,-0.381,0.4131,59.92,3,WARNING,2
6461,DC_Mini_Motor_01,22,119,2026-05-02 17:07:24,0.2423,-0.1249,1.3348,2.497,-3.78,0.353,0.4231,60.81,3,WARNING,2
6462,DC_Mini_Motor_01,22,120,2026-05-02 17:07:39,-0.0406,-0.0818,1.4024,-6.005,2.282,-3.457,0.413,60.73,3,WARNING,2
6463,DC_Mini_Motor_01,22,121,2026-05-02 17:07:54,-0.171,0.3198,1.1579,-2.075,0.597,0.362,0.4014,59.43,3,WARNING,2
6464,DC_Mini_Motor_01,22,122,2026-05-02 17:08:09,-0.2628,0.3264,1.0196,-0.087,4.318,2.458,0.4223,59.92,3,WARNING,2
6465,DC_Mini_Motor_01,22,123,2026-05-02 17:08:24,-0.2678,0.0467,0.6627,-4.116,-0.185,-2.505,0.4232,59.23,3,WARNING,2
6466,DC_Mini_Motor_01,22,124,2026-05-02 17:08:39,-0.3265,-0.0369,0.7352,-1.194,1.212,-5.893,0.4019,59.91,3,WARNING,2
6467,DC_Mini_Motor_01,22,125,2026-05-02 17:08:54,0.1859,-0.0061,0.6437,-1.106,-0.483,0.091,0.4062,60.29,3,WARNING,2
6468,DC_Mini_Motor_01,22,126,2026-05-02 17:09:09,0.281,-0.3378,0.9199,-2.909,-1.41,5.378,0.4499,59.65,3,WARNING,2
6469,DC_Mini_Motor_01,22,127,2026-05-02 17:09:24,-0.0047,0.2163,1.3813,0.976,-4.886,-1.107,0.428,59.61,3,WARNING,2
6470,DC_Mini_Motor_01,22,128,2026-05-02 17:09:39,0.0302,0.3289,1.181,-1.788,1.388,5.457,0.3846,58.85,3,WARNING,2
6471,DC_Mini_Motor_01,22,129,2026-05-02 17:09:54,0.1145,-0.006,1.3756,0.209,-1.305,0.322,0.3922,58.5,3,WARNING,2
6472,DC_Mini_Motor_01,22,130,2026-05-02 17:10:09,0.4137,-0.0551,0.9894,-1.764,-2.412,2.644,0.4037,60.14,3,WARNING,2
6473,DC_Mini_Motor_01,22,131,2026-05-02 17:10:24,0.088,0.3583,0.9955,-2.677,1.46,-0.044,0.3728,59.5,3,WARNING,2
6474,DC_Mini_Motor_01,22,132,2026-05-02 17:10:39,-0.086,0.0522,1.3808,1.863,3.376,-3.325,0.3874,60.5,3,WARNING,2
6475,DC_Mini_Motor_01,22,133,2026-05-02 17:10:54,-0.0359,0.0884,0.6067,-3.279,-0.518,-1.842,0.4256,59.94,3,WARNING,2
6476,DC_Mini_Motor_01,22,134,2026-05-02 17:11:09,-0.3492,-0.0598,1.2074,-3.541,2.124,1.684,0.4073,59.48,3,WARNING,2
6477,DC_Mini_Motor_01,22,135,2026-05-02 17:11:24,0.3429,0.1907,1.0152,4.463,1.391,-3.26,0.4046,60.7,3,WARNING,2
6478,DC_Mini_Motor_01,22,136,2026-05-02 17:11:39,0.1445,0.3066,0.7471,-1.804,-5.247,2.516,0.416,59.9,3,WARNING,2
6479,DC_Mini_Motor_01,22,137,2026-05-02 17:11:54,0.0486,-0.0097,1.4303,-6.51,0.982,1.182,0.434,59.87,3,WARNING,2
6480,DC_Mini_Motor_01,22,138,2026-05-02 17:12:09,-0.0933,-0.2183,1.319,-4.951,0.047,-1.581,0.4114,59.47,3,WARNING,2
6481,DC_Mini_Motor_01,22,139,2026-05-02 17:12:24,0.2678,-0.1243,1.2485,-2.779,0.333,0.218,0.3822,59.79,3,WARNING,2
6482,DC_Mini_Motor_01,22,140,2026-05-02 17:12:39,0.3124,0.1383,0.7604,-1.869,2.362,3.926,0.4001,60.26,3,WARNING,2
6483,DC_Mini_Motor_01,22,141,2026-05-02 17:12:54,-0.3475,0.08,1.1092,-1.459,-6.06,-4.343,0.3852,58.93,3,WARNING,2
6484,DC_Mini_Motor_01,22,142,2026-05-02 17:13:09,0.1866,-0.0252,0.654,2.06,-1.543,-3.353,0.4061,59.26,3,WARNING,2
6485,DC_Mini_Motor_01,22,143,2026-05-02 17:13:24,0.2851,-0.1012,0.7138,0.344,-1.052,-2.468,0.3976,59.72,3,WARNING,2
6486,DC_Mini_Motor_01,22,144,2026-05-02 17:13:39,0.2523,0.1898,0.7692,2.678,-0.87,1.01,0.3906,59.62,3,WARNING,2
6487,DC_Mini_Motor_01,22,145,2026-05-02 17:13:54,0.0011,0.0147,1.4391,-2.305,-1.528,-1.567,0.4337,59.76,3,WARNING,2
6488,DC_Mini_Motor_01,22,146,2026-05-02 17:14:09,-0.0451,0.1073,1.3837,3.719,3.299,-0.339,0.4005,59.83,3,WARNING,2
6489,DC_Mini_Motor_01,22,147,2026-05-02 17:14:24,0.0641,-0.0109,1.3975,-2.49,4.575,-1.368,0.3946,59.97,3,WARNING,2
6490,DC_Mini_Motor_01,22,148,2026-05-02 17:14:39,0.2144,-0.2233,0.6975,5.571,2.707,1.619,0.4195,59.38,3,WARNING,2
6491,DC_Mini_Motor_01,22,149,2026-05-02 17:14:54,-0.0231,0.0312,0.6113,1.314,-1.98,-1.1,0.3982,60.0,3,WARNING,2
6492,DC_Mini_Motor_01,22,150,2026-05-02 17:15:09,-0.0181,0.3255,1.1961,-2.648,-1.424,3.5,0.3799,60.5,3,WARNING,2
6493,DC_Mini_Motor_01,22,151,2026-05-02 17:15:24,-0.0832,-0.3795,1.0665,1.271,-0.662,1.373,0.3942,58.57,3,WARNING,2
6494,DC_Mini_Motor_01,22,152,2026-05-02 17:15:39,0.1501,-0.129,0.6508,-4.525,-1.326,4.33,0.4065,59.05,3,WARNING,2
6495,DC_Mini_Motor_01,22,153,2026-05-02 17:15:54,-0.1587,-0.3081,0.8256,-1.081,0.193,-4.875,0.3846,59.09,3,WARNING,2
6496,DC_Mini_Motor_01,22,154,2026-05-02 17:16:09,0.2458,0.1546,0.7234,2.966,-4.549,-3.725,0.4051,59.96,3,WARNING,2
6497,DC_Mini_Motor_01,22,155,2026-05-02 17:16:24,-0.07,0.001,0.631,4.431,1.004,-1.04,0.3773,59.67,3,WARNING,2
6498,DC_Mini_Motor_01,22,156,2026-05-02 17:16:39,-0.0714,-0.0397,1.3888,-4.369,-1.206,1.27,0.3908,59.52,3,WARNING,2
6499,DC_Mini_Motor_01,22,157,2026-05-02 17:16:54,0.1119,-0.1107,1.3824,-0.73,-5.425,1.098,0.4139,59.86,3,WARNING,2
6500,DC_Mini_Motor_01,22,158,2026-05-02 17:17:09,-0.102,-0.1747,1.3658,-2.891,3.265,-4.042,0.4224,59.11,3,WARNING,2
6501,DC_Mini_Motor_01,22,159,2026-05-02 17:17:24,-0.1461,0.3543,1.0899,5.819,-3.507,-4.159,0.4058,59.95,3,WARNING,2
6502,DC_Mini_Motor_01,22,160,2026-05-02 17:17:39,-0.2742,-0.1962,0.7496,-0.568,3.498,2.369,0.3958,59.2,3,WARNING,2
6503,DC_Mini_Motor_01,22,161,2026-05-02 17:17:54,0.0031,0.0774,1.3666,-1.859,2.031,2.07,0.3822,58.83,3,WARNING,2
6504,DC_Mini_Motor_01,22,162,2026-05-02 17:18:09,-0.1224,-0.279,1.3099,2.546,1.682,3.624,0.4329,59.31,3,WARNING,2
6505,DC_Mini_Motor_01,22,163,2026-05-02 17:18:24,-0.0183,0.1158,1.3846,4.098,-3.151,-3.407,0.4065,59.8,3,WARNING,2
6506,DC_Mini_Motor_01,22,164,2026-05-02 17:18:39,0.2974,0.2931,1.0631,0.692,-0.263,-1.37,0.3991,59.79,3,WARNING,2
6507,DC_Mini_Motor_01,22,165,2026-05-02 17:18:54,0.2862,-0.2974,1.02,-0.824,0.284,2.673,0.4127,59.25,3,WARNING,2
6508,DC_Mini_Motor_01,22,166,2026-05-02 17:19:09,0.358,0.242,1.0021,-0.232,-1.078,2.021,0.4237,59.8,3,WARNING,2
6509,DC_Mini_Motor_01,22,167,2026-05-02 17:19:24,0.3129,0.2489,0.95,-2.023,-0.226,0.449,0.3993,59.55,3,WARNING,2
